Datum;Tag;Monat;Jahr;Standort;Produkthauptgruppe;Produktgruppe;Menge
2002-09-15;15;9;2002;BY;Schreibwaren;Papier;10
2002-09-15;15;9;2002;BW;Schreibwaren;Stifte;6
2002-09-16;16;9;2002;HS;Schreibwaren;Papier;6
2002-09-16;16;9;2002;HS;Lebensmittel;Gebäck;1
2002-09-16;16;9;2002;BW;Zeitschriften;Magazin;7
2002-09-16;16;9;2002;BW;Schreibwaren;Stifte;10
2002-09-16;16;9;2002;RP;Zeitschriften;Tageszeitung;13
2002-09-16;16;9;2002;BW;Zeitschriften;Magazin;6
2002-09-16;16;9;2002;RP;Zeitschriften;Magazin;6
2002-09-16;16;9;2002;RP;Schreibwaren;Papier;6
2002-09-17;17;9;2002;BW;Zeitschriften;Magazin;2
2002-09-17;17;9;2002;BY;Lebensmittel;Gebäck;3
2002-09-17;17;9;2002;BY;Lebensmittel;Süsses;8
2002-09-17;17;9;2002;BW;Lebensmittel;Gebäck;12
2002-09-17;17;9;2002;BY;Zeitschriften;Tageszeitung;6
2002-09-17;17;9;2002;RP;Zeitschriften;Magazin;4
2002-09-17;17;9;2002;RP;Schreibwaren;Stifte;3
2002-09-17;17;9;2002;RP;Zeitschriften;Magazin;12
2002-09-17;17;9;2002;HS;Zeitschriften;Tageszeitung;13
2002-09-17;17;9;2002;BW;Lebensmittel;Gebäck;9
2002-09-18;18;9;2002;RP;Schreibwaren;Papier;7
2002-09-18;18;9;2002;RP;Lebensmittel;Süsses;10
2002-09-18;18;9;2002;RP;Schreibwaren;Stifte;3
2002-09-19;19;9;2002;BW;Schreibwaren;Papier;10
2002-09-19;19;9;2002;BY;Zeitschriften;Tageszeitung;4
2002-09-19;19;9;2002;BW;Schreibwaren;Papier;6
2002-09-20;20;9;2002;BY;Zeitschriften;Tageszeitung;6
2002-09-20;20;9;2002;RP;Zeitschriften;Tageszeitung;5
2002-09-20;20;9;2002;BW;Schreibwaren;Stifte;3
2002-09-20;20;9;2002;BY;Lebensmittel;Süsses;13
2002-09-20;20;9;2002;HS;Lebensmittel;Gebäck;10
2002-09-20;20;9;2002;HS;Lebensmittel;Gebäck;3
2002-09-21;21;9;2002;HS;Schreibwaren;Stifte;4
2002-09-21;21;9;2002;HS;Schreibwaren;Stifte;1
2002-09-21;21;9;2002;RP;Zeitschriften;Tageszeitung;6
2002-09-21;21;9;2002;BW;Lebensmittel;Gebäck;6
2002-09-22;22;9;2002;HS;Lebensmittel;Süsses;13
2002-09-22;22;9;2002;BW;Schreibwaren;Papier;9
2002-09-22;22;9;2002;BW;Zeitschriften;Tageszeitung;2
2002-09-22;22;9;2002;RP;Zeitschriften;Tageszeitung;4
2002-09-22;22;9;2002;HS;Schreibwaren;Stifte;2
2002-09-22;22;9;2002;BY;Lebensmittel;Gebäck;9
2002-09-22;22;9;2002;RP;Zeitschriften;Magazin;1
2002-09-23;23;9;2002;BW;Lebensmittel;Gebäck;8
2002-09-23;23;9;2002;RP;Zeitschriften;Magazin;10
2002-09-23;23;9;2002;HS;Zeitschriften;Tageszeitung;11
2002-09-23;23;9;2002;RP;Zeitschriften;Magazin;11
2002-09-24;24;9;2002;HS;Lebensmittel;Gebäck;6
2002-09-24;24;9;2002;BY;Lebensmittel;Süsses;8
2002-09-24;24;9;2002;HS;Schreibwaren;Papier;2
2002-09-24;24;9;2002;RP;Schreibwaren;Papier;8
2002-09-24;24;9;2002;HS;Lebensmittel;Gebäck;5
2002-09-25;25;9;2002;BY;Lebensmittel;Süsses;10
2002-09-25;25;9;2002;BY;Lebensmittel;Süsses;13
2002-09-25;25;9;2002;RP;Zeitschriften;Tageszeitung;7
2002-09-25;25;9;2002;HS;Zeitschriften;Magazin;11
2002-09-25;25;9;2002;RP;Zeitschriften;Magazin;11
2002-09-25;25;9;2002;BW;Schreibwaren;Papier;3
2002-09-26;26;9;2002;BY;Zeitschriften;Magazin;12
2002-09-26;26;9;2002;RP;Lebensmittel;Süsses;4
2002-09-26;26;9;2002;BW;Lebensmittel;Süsses;5
2002-09-26;26;9;2002;BY;Lebensmittel;Gebäck;5
2002-09-26;26;9;2002;BY;Schreibwaren;Papier;7
2002-09-26;26;9;2002;BW;Zeitschriften;Magazin;8
2002-09-26;26;9;2002;RP;Zeitschriften;Tageszeitung;5
2002-09-27;27;9;2002;BY;Lebensmittel;Süsses;4
2002-09-27;27;9;2002;HS;Zeitschriften;Magazin;11
2002-09-27;27;9;2002;HS;Schreibwaren;Papier;2
2002-09-27;27;9;2002;BW;Lebensmittel;Gebäck;3
2002-09-27;27;9;2002;BW;Schreibwaren;Papier;5
2002-09-27;27;9;2002;BY;Lebensmittel;Süsses;4
2002-09-27;27;9;2002;BW;Schreibwaren;Papier;13
2002-09-28;28;9;2002;BY;Lebensmittel;Gebäck;2
2002-09-28;28;9;2002;BW;Schreibwaren;Stifte;1
2002-09-28;28;9;2002;HS;Schreibwaren;Stifte;5
2002-09-28;28;9;2002;BW;Zeitschriften;Tageszeitung;11
2002-09-29;29;9;2002;BW;Zeitschriften;Tageszeitung;11
2002-09-29;29;9;2002;HS;Lebensmittel;Gebäck;2
2002-09-29;29;9;2002;BW;Schreibwaren;Papier;4
2002-09-29;29;9;2002;RP;Zeitschriften;Tageszeitung;10
2002-09-29;29;9;2002;BY;Zeitschriften;Magazin;13
2002-09-30;30;9;2002;BY;Zeitschriften;Magazin;13
2002-09-30;30;9;2002;HS;Lebensmittel;Süsses;10
2002-09-30;30;9;2002;HS;Zeitschriften;Magazin;8
2002-09-30;30;9;2002;BY;Zeitschriften;Tageszeitung;8
2002-09-30;30;9;2002;RP;Zeitschriften;Magazin;7
2002-10-01;1;10;2002;BY;Schreibwaren;Papier;12
2002-10-01;1;10;2002;HS;Lebensmittel;Süsses;7
2002-10-01;1;10;2002;RP;Schreibwaren;Papier;9
2002-10-01;1;10;2002;RP;Lebensmittel;Süsses;9
2002-10-01;1;10;2002;BY;Lebensmittel;Süsses;10
2002-10-02;2;10;2002;HS;Lebensmittel;Süsses;8
2002-10-02;2;10;2002;HS;Schreibwaren;Papier;9
2002-10-03;3;10;2002;RP;Lebensmittel;Süsses;13
2002-10-03;3;10;2002;HS;Zeitschriften;Tageszeitung;3
2002-10-03;3;10;2002;RP;Schreibwaren;Papier;3
2002-10-03;3;10;2002;BY;Zeitschriften;Magazin;9
2002-10-03;3;10;2002;BW;Lebensmittel;Gebäck;10
2002-10-03;3;10;2002;BY;Zeitschriften;Magazin;5
2002-10-04;4;10;2002;RP;Zeitschriften;Magazin;1
2002-10-04;4;10;2002;BY;Schreibwaren;Stifte;7
2002-10-04;4;10;2002;HS;Zeitschriften;Magazin;6
2002-10-04;4;10;2002;BW;Schreibwaren;Papier;12
2002-10-04;4;10;2002;HS;Lebensmittel;Süsses;13
2002-10-04;4;10;2002;BY;Lebensmittel;Süsses;1
2002-10-04;4;10;2002;BW;Schreibwaren;Stifte;3
2002-10-04;4;10;2002;BY;Lebensmittel;Gebäck;11
2002-10-04;4;10;2002;BY;Lebensmittel;Gebäck;12
2002-10-04;4;10;2002;RP;Lebensmittel;Süsses;8
2002-10-05;5;10;2002;RP;Schreibwaren;Stifte;13
2002-10-05;5;10;2002;BY;Lebensmittel;Gebäck;9
2002-10-05;5;10;2002;RP;Zeitschriften;Tageszeitung;10
2002-10-05;5;10;2002;BW;Lebensmittel;Gebäck;4
2002-10-06;6;10;2002;HS;Schreibwaren;Papier;2
2002-10-06;6;10;2002;HS;Schreibwaren;Papier;3
2002-10-06;6;10;2002;BW;Schreibwaren;Stifte;3
2002-10-06;6;10;2002;HS;Lebensmittel;Gebäck;7
2002-10-06;6;10;2002;RP;Schreibwaren;Stifte;11
2002-10-06;6;10;2002;HS;Schreibwaren;Stifte;8
2002-10-06;6;10;2002;HS;Schreibwaren;Stifte;8
2002-10-06;6;10;2002;HS;Lebensmittel;Gebäck;1
2002-10-06;6;10;2002;HS;Lebensmittel;Gebäck;10
2002-10-07;7;10;2002;RP;Lebensmittel;Süsses;1
2002-10-07;7;10;2002;BY;Zeitschriften;Magazin;10
2002-10-07;7;10;2002;HS;Schreibwaren;Stifte;1
2002-10-07;7;10;2002;BY;Schreibwaren;Papier;4
2002-10-07;7;10;2002;RP;Lebensmittel;Süsses;10
2002-10-07;7;10;2002;RP;Zeitschriften;Tageszeitung;2
2002-10-08;8;10;2002;HS;Lebensmittel;Gebäck;5
2002-10-08;8;10;2002;RP;Zeitschriften;Magazin;10
2002-10-08;8;10;2002;HS;Lebensmittel;Gebäck;3
2002-10-08;8;10;2002;BW;Zeitschriften;Tageszeitung;6
2002-10-08;8;10;2002;BW;Zeitschriften;Magazin;9
2002-10-08;8;10;2002;RP;Lebensmittel;Gebäck;12
2002-10-08;8;10;2002;BW;Lebensmittel;Süsses;12
2002-10-08;8;10;2002;RP;Lebensmittel;Süsses;4
2002-10-08;8;10;2002;RP;Schreibwaren;Papier;9
2002-10-09;9;10;2002;RP;Zeitschriften;Tageszeitung;7
2002-10-09;9;10;2002;BY;Schreibwaren;Stifte;12
2002-10-09;9;10;2002;RP;Schreibwaren;Papier;12
2002-10-09;9;10;2002;BY;Schreibwaren;Stifte;4
2002-10-10;10;10;2002;RP;Zeitschriften;Tageszeitung;13
2002-10-10;10;10;2002;BY;Lebensmittel;Gebäck;12
2002-10-10;10;10;2002;BW;Zeitschriften;Magazin;3
2002-10-10;10;10;2002;RP;Zeitschriften;Magazin;10
2002-10-11;11;10;2002;BW;Lebensmittel;Süsses;8
2002-10-11;11;10;2002;BY;Lebensmittel;Süsses;11
2002-10-11;11;10;2002;BW;Lebensmittel;Süsses;6
2002-10-11;11;10;2002;RP;Schreibwaren;Papier;5
2002-10-11;11;10;2002;BY;Lebensmittel;Süsses;10
2002-10-11;11;10;2002;BY;Schreibwaren;Stifte;8
2002-10-11;11;10;2002;HS;Schreibwaren;Stifte;5
2002-10-11;11;10;2002;BY;Zeitschriften;Magazin;8
2002-10-11;11;10;2002;RP;Lebensmittel;Süsses;8
2002-10-12;12;10;2002;HS;Zeitschriften;Tageszeitung;4
2002-10-12;12;10;2002;BY;Schreibwaren;Stifte;12
2002-10-13;13;10;2002;BY;Schreibwaren;Stifte;12
2002-10-13;13;10;2002;RP;Zeitschriften;Magazin;2
2002-10-13;13;10;2002;HS;Zeitschriften;Tageszeitung;8
2002-10-13;13;10;2002;HS;Lebensmittel;Süsses;4
2002-10-14;14;10;2002;BW;Zeitschriften;Tageszeitung;6
2002-10-14;14;10;2002;BY;Schreibwaren;Papier;11
2002-10-14;14;10;2002;BW;Zeitschriften;Magazin;7
2002-10-15;15;10;2002;HS;Schreibwaren;Stifte;2
2002-10-15;15;10;2002;HS;Zeitschriften;Tageszeitung;3
2002-10-15;15;10;2002;HS;Schreibwaren;Papier;5
2002-10-15;15;10;2002;HS;Zeitschriften;Tageszeitung;3
2002-10-16;16;10;2002;BW;Zeitschriften;Magazin;13
2002-10-16;16;10;2002;HS;Zeitschriften;Magazin;7
2002-10-16;16;10;2002;BW;Schreibwaren;Stifte;13
2002-10-16;16;10;2002;HS;Zeitschriften;Magazin;4
2002-10-16;16;10;2002;RP;Lebensmittel;Gebäck;10
2002-10-16;16;10;2002;HS;Zeitschriften;Tageszeitung;13
2002-10-16;16;10;2002;RP;Zeitschriften;Tageszeitung;10
2002-10-17;17;10;2002;BW;Lebensmittel;Gebäck;12
2002-10-17;17;10;2002;HS;Schreibwaren;Stifte;5
2002-10-17;17;10;2002;BW;Schreibwaren;Papier;8
2002-10-17;17;10;2002;RP;Lebensmittel;Süsses;2
2002-10-17;17;10;2002;HS;Lebensmittel;Süsses;9
2002-10-17;17;10;2002;BW;Schreibwaren;Papier;1
2002-10-18;18;10;2002;RP;Schreibwaren;Stifte;4
2002-10-18;18;10;2002;RP;Schreibwaren;Stifte;2
2002-10-18;18;10;2002;BY;Lebensmittel;Gebäck;10
2002-10-18;18;10;2002;HS;Zeitschriften;Magazin;2
2002-10-18;18;10;2002;RP;Zeitschriften;Magazin;3
2002-10-18;18;10;2002;BY;Lebensmittel;Süsses;10
2002-10-19;19;10;2002;BW;Schreibwaren;Papier;4
2002-10-19;19;10;2002;BY;Lebensmittel;Süsses;8
2002-10-19;19;10;2002;BY;Lebensmittel;Süsses;11
2002-10-19;19;10;2002;BY;Zeitschriften;Magazin;8
2002-10-19;19;10;2002;BW;Schreibwaren;Papier;4
2002-10-19;19;10;2002;HS;Schreibwaren;Papier;13
2002-10-19;19;10;2002;HS;Schreibwaren;Papier;1
2002-10-20;20;10;2002;BW;Zeitschriften;Magazin;1
2002-10-20;20;10;2002;BW;Schreibwaren;Papier;10
2002-10-20;20;10;2002;RP;Schreibwaren;Stifte;6
2002-10-21;21;10;2002;BY;Zeitschriften;Tageszeitung;13
2002-10-21;21;10;2002;BW;Zeitschriften;Tageszeitung;10
2002-10-21;21;10;2002;BY;Zeitschriften;Magazin;4
2002-10-21;21;10;2002;HS;Lebensmittel;Süsses;13
2002-10-21;21;10;2002;BW;Lebensmittel;Süsses;11
2002-10-22;22;10;2002;BW;Schreibwaren;Papier;1
2002-10-22;22;10;2002;BW;Schreibwaren;Stifte;1
2002-10-22;22;10;2002;BW;Schreibwaren;Papier;11
2002-10-22;22;10;2002;BY;Lebensmittel;Süsses;11
2002-10-22;22;10;2002;BW;Schreibwaren;Papier;4
2002-10-22;22;10;2002;RP;Lebensmittel;Süsses;11
2002-10-22;22;10;2002;HS;Zeitschriften;Magazin;2
2002-10-23;23;10;2002;BW;Lebensmittel;Süsses;5
2002-10-23;23;10;2002;HS;Lebensmittel;Gebäck;1
2002-10-23;23;10;2002;HS;Lebensmittel;Gebäck;12
2002-10-23;23;10;2002;HS;Lebensmittel;Gebäck;1
2002-10-23;23;10;2002;HS;Zeitschriften;Magazin;3
2002-10-23;23;10;2002;HS;Lebensmittel;Süsses;6
2002-10-23;23;10;2002;HS;Zeitschriften;Tageszeitung;9
2002-10-23;23;10;2002;HS;Lebensmittel;Süsses;7
2002-10-23;23;10;2002;HS;Schreibwaren;Papier;12
2002-10-23;23;10;2002;RP;Zeitschriften;Tageszeitung;1
2002-10-24;24;10;2002;HS;Zeitschriften;Tageszeitung;1
2002-10-24;24;10;2002;HS;Lebensmittel;Süsses;6
2002-10-24;24;10;2002;HS;Zeitschriften;Tageszeitung;12
2002-10-24;24;10;2002;BW;Schreibwaren;Papier;11
2002-10-24;24;10;2002;HS;Lebensmittel;Gebäck;1
2002-10-24;24;10;2002;HS;Zeitschriften;Magazin;7
2002-10-24;24;10;2002;RP;Lebensmittel;Gebäck;2
2002-10-24;24;10;2002;BY;Lebensmittel;Süsses;10
2002-10-24;24;10;2002;HS;Zeitschriften;Tageszeitung;11
2002-10-25;25;10;2002;BY;Schreibwaren;Papier;11
2002-10-25;25;10;2002;BW;Zeitschriften;Tageszeitung;7
2002-10-25;25;10;2002;HS;Lebensmittel;Süsses;4
2002-10-25;25;10;2002;RP;Schreibwaren;Stifte;8
2002-10-25;25;10;2002;BW;Schreibwaren;Papier;10
2002-10-26;26;10;2002;BY;Lebensmittel;Süsses;4
2002-10-26;26;10;2002;HS;Lebensmittel;Gebäck;7
2002-10-26;26;10;2002;BY;Lebensmittel;Gebäck;11
2002-10-26;26;10;2002;RP;Lebensmittel;Gebäck;8
2002-10-26;26;10;2002;RP;Zeitschriften;Magazin;7
2002-10-26;26;10;2002;HS;Schreibwaren;Papier;5
2002-10-26;26;10;2002;HS;Schreibwaren;Papier;10
2002-10-26;26;10;2002;BY;Lebensmittel;Süsses;10
2002-10-26;26;10;2002;BW;Schreibwaren;Papier;1
2002-10-26;26;10;2002;HS;Zeitschriften;Magazin;8
2002-10-26;26;10;2002;BW;Schreibwaren;Stifte;10
2002-10-26;26;10;2002;BY;Zeitschriften;Magazin;5
2002-10-27;27;10;2002;HS;Lebensmittel;Gebäck;8
2002-10-27;27;10;2002;RP;Schreibwaren;Stifte;11
2002-10-27;27;10;2002;BW;Lebensmittel;Süsses;9
2002-10-28;28;10;2002;RP;Schreibwaren;Stifte;10
2002-10-28;28;10;2002;BY;Lebensmittel;Süsses;3
2002-10-29;29;10;2002;HS;Zeitschriften;Tageszeitung;12
2002-10-29;29;10;2002;HS;Lebensmittel;Süsses;9
2002-10-29;29;10;2002;RP;Schreibwaren;Papier;3
2002-10-29;29;10;2002;BW;Schreibwaren;Papier;7
2002-10-29;29;10;2002;HS;Lebensmittel;Gebäck;5
2002-10-29;29;10;2002;BW;Schreibwaren;Papier;6
2002-10-29;29;10;2002;HS;Zeitschriften;Magazin;1
2002-10-29;29;10;2002;HS;Schreibwaren;Papier;9
2002-10-30;30;10;2002;BW;Zeitschriften;Magazin;3
2002-10-30;30;10;2002;HS;Zeitschriften;Tageszeitung;1
2002-10-30;30;10;2002;BY;Lebensmittel;Gebäck;7
2002-10-30;30;10;2002;BW;Schreibwaren;Papier;3
2002-10-30;30;10;2002;BW;Schreibwaren;Papier;10
2002-10-30;30;10;2002;BY;Schreibwaren;Papier;3
2002-10-31;31;10;2002;HS;Zeitschriften;Magazin;11
2002-10-31;31;10;2002;RP;Schreibwaren;Papier;3
2002-10-31;31;10;2002;RP;Lebensmittel;Gebäck;13
2002-10-31;31;10;2002;BW;Schreibwaren;Stifte;8
2002-10-31;31;10;2002;HS;Zeitschriften;Tageszeitung;9
2002-11-01;1;11;2002;BW;Schreibwaren;Papier;12
2002-11-01;1;11;2002;RP;Zeitschriften;Magazin;13
2002-11-01;1;11;2002;HS;Lebensmittel;Gebäck;1
2002-11-01;1;11;2002;BW;Zeitschriften;Magazin;11
2002-11-01;1;11;2002;BY;Lebensmittel;Süsses;9
2002-11-01;1;11;2002;RP;Lebensmittel;Gebäck;2
2002-11-01;1;11;2002;BW;Lebensmittel;Gebäck;3
2002-11-01;1;11;2002;HS;Zeitschriften;Magazin;6
2002-11-01;1;11;2002;BY;Lebensmittel;Gebäck;7
2002-11-01;1;11;2002;HS;Zeitschriften;Tageszeitung;11
2002-11-02;2;11;2002;RP;Lebensmittel;Gebäck;10
2002-11-02;2;11;2002;BW;Schreibwaren;Papier;3
2002-11-03;3;11;2002;BY;Lebensmittel;Gebäck;13
2002-11-03;3;11;2002;BW;Lebensmittel;Gebäck;13
2002-11-03;3;11;2002;BY;Schreibwaren;Stifte;8
2002-11-03;3;11;2002;BY;Lebensmittel;Süsses;1
2002-11-03;3;11;2002;HS;Lebensmittel;Süsses;2
2002-11-03;3;11;2002;HS;Lebensmittel;Süsses;6
2002-11-03;3;11;2002;BY;Schreibwaren;Stifte;5
2002-11-04;4;11;2002;HS;Lebensmittel;Gebäck;8
2002-11-04;4;11;2002;BW;Schreibwaren;Papier;4
2002-11-05;5;11;2002;BY;Lebensmittel;Süsses;11
2002-11-05;5;11;2002;BY;Lebensmittel;Gebäck;6
2002-11-05;5;11;2002;BY;Zeitschriften;Tageszeitung;4
2002-11-05;5;11;2002;RP;Lebensmittel;Gebäck;13
2002-11-05;5;11;2002;BW;Zeitschriften;Tageszeitung;5
2002-11-05;5;11;2002;HS;Lebensmittel;Gebäck;7
2002-11-06;6;11;2002;RP;Schreibwaren;Papier;7
2002-11-06;6;11;2002;BW;Zeitschriften;Tageszeitung;11
2002-11-06;6;11;2002;BW;Schreibwaren;Stifte;2
2002-11-06;6;11;2002;BY;Lebensmittel;Süsses;8
2002-11-06;6;11;2002;RP;Lebensmittel;Gebäck;2
2002-11-07;7;11;2002;BY;Lebensmittel;Süsses;9
2002-11-07;7;11;2002;BW;Zeitschriften;Tageszeitung;6
2002-11-07;7;11;2002;BW;Schreibwaren;Stifte;9
2002-11-07;7;11;2002;HS;Schreibwaren;Papier;13
2002-11-08;8;11;2002;HS;Zeitschriften;Tageszeitung;13
2002-11-08;8;11;2002;BY;Lebensmittel;Süsses;4
2002-11-08;8;11;2002;RP;Schreibwaren;Stifte;9
2002-11-09;9;11;2002;RP;Zeitschriften;Tageszeitung;1
2002-11-09;9;11;2002;HS;Schreibwaren;Stifte;12
2002-11-09;9;11;2002;BY;Lebensmittel;Süsses;3
2002-11-09;9;11;2002;BW;Schreibwaren;Stifte;11
2002-11-09;9;11;2002;HS;Zeitschriften;Tageszeitung;13
2002-11-09;9;11;2002;BY;Lebensmittel;Süsses;7
2002-11-09;9;11;2002;BY;Lebensmittel;Gebäck;4
2002-11-09;9;11;2002;RP;Schreibwaren;Stifte;7
2002-11-10;10;11;2002;HS;Lebensmittel;Gebäck;12
2002-11-10;10;11;2002;BW;Lebensmittel;Süsses;11
2002-11-10;10;11;2002;BY;Lebensmittel;Süsses;12
2002-11-10;10;11;2002;RP;Lebensmittel;Gebäck;12
2002-11-10;10;11;2002;BW;Schreibwaren;Papier;7
2002-11-10;10;11;2002;RP;Schreibwaren;Stifte;7
2002-11-11;11;11;2002;RP;Zeitschriften;Tageszeitung;9
2002-11-11;11;11;2002;HS;Lebensmittel;Gebäck;12
2002-11-11;11;11;2002;BW;Zeitschriften;Tageszeitung;8
2002-11-11;11;11;2002;BY;Lebensmittel;Süsses;7
2002-11-11;11;11;2002;BW;Lebensmittel;Gebäck;11
2002-11-11;11;11;2002;HS;Schreibwaren;Papier;3
2002-11-11;11;11;2002;RP;Schreibwaren;Papier;11
2002-11-12;12;11;2002;BY;Zeitschriften;Magazin;8
2002-11-12;12;11;2002;BY;Lebensmittel;Süsses;9
2002-11-12;12;11;2002;HS;Schreibwaren;Stifte;12
2002-11-12;12;11;2002;RP;Schreibwaren;Papier;4
2002-11-12;12;11;2002;BY;Lebensmittel;Süsses;3
2002-11-12;12;11;2002;HS;Zeitschriften;Magazin;9
2002-11-12;12;11;2002;HS;Lebensmittel;Süsses;11
2002-11-13;13;11;2002;BW;Schreibwaren;Papier;3
2002-11-13;13;11;2002;BW;Schreibwaren;Stifte;11
2002-11-13;13;11;2002;BY;Zeitschriften;Tageszeitung;8
2002-11-13;13;11;2002;RP;Lebensmittel;Süsses;1
2002-11-13;13;11;2002;BY;Schreibwaren;Papier;4
2002-11-13;13;11;2002;BY;Schreibwaren;Stifte;4
2002-11-13;13;11;2002;HS;Lebensmittel;Süsses;12
2002-11-14;14;11;2002;HS;Lebensmittel;Süsses;3
2002-11-14;14;11;2002;HS;Lebensmittel;Süsses;2
2002-11-14;14;11;2002;RP;Zeitschriften;Magazin;7
2002-11-14;14;11;2002;RP;Zeitschriften;Magazin;13
2002-11-14;14;11;2002;BY;Zeitschriften;Tageszeitung;2
2002-11-14;14;11;2002;BW;Schreibwaren;Stifte;11
2002-11-14;14;11;2002;RP;Schreibwaren;Stifte;9
2002-11-14;14;11;2002;HS;Lebensmittel;Gebäck;6
2002-11-14;14;11;2002;BY;Lebensmittel;Gebäck;13
2002-11-14;14;11;2002;HS;Zeitschriften;Tageszeitung;6
2002-11-14;14;11;2002;BY;Zeitschriften;Magazin;1
2002-11-15;15;11;2002;BY;Lebensmittel;Gebäck;8
2002-11-15;15;11;2002;BY;Lebensmittel;Gebäck;1
2002-11-15;15;11;2002;RP;Schreibwaren;Papier;5
2002-11-16;16;11;2002;BY;Lebensmittel;Gebäck;1
2002-11-16;16;11;2002;HS;Schreibwaren;Papier;5
2002-11-16;16;11;2002;BY;Lebensmittel;Gebäck;6
2002-11-16;16;11;2002;HS;Lebensmittel;Gebäck;11
2002-11-17;17;11;2002;BY;Lebensmittel;Gebäck;4
2002-11-17;17;11;2002;BW;Schreibwaren;Stifte;11
2002-11-17;17;11;2002;RP;Lebensmittel;Süsses;1
2002-11-17;17;11;2002;HS;Zeitschriften;Tageszeitung;8
2002-11-18;18;11;2002;BY;Lebensmittel;Gebäck;1
2002-11-18;18;11;2002;BY;Lebensmittel;Süsses;8
2002-11-18;18;11;2002;RP;Lebensmittel;Gebäck;3
2002-11-18;18;11;2002;HS;Zeitschriften;Tageszeitung;7
2002-11-18;18;11;2002;HS;Zeitschriften;Magazin;12
2002-11-19;19;11;2002;BW;Schreibwaren;Papier;4
2002-11-19;19;11;2002;BW;Zeitschriften;Magazin;6
2002-11-19;19;11;2002;RP;Lebensmittel;Süsses;6
2002-11-19;19;11;2002;HS;Lebensmittel;Süsses;9
2002-11-19;19;11;2002;BY;Zeitschriften;Tageszeitung;4
2002-11-19;19;11;2002;HS;Lebensmittel;Süsses;8
2002-11-19;19;11;2002;RP;Schreibwaren;Papier;1
2002-11-20;20;11;2002;BY;Lebensmittel;Süsses;5
2002-11-20;20;11;2002;BW;Schreibwaren;Papier;6
2002-11-20;20;11;2002;BY;Zeitschriften;Magazin;4
2002-11-20;20;11;2002;RP;Schreibwaren;Papier;13
2002-11-21;21;11;2002;BW;Lebensmittel;Süsses;5
2002-11-21;21;11;2002;BY;Schreibwaren;Papier;5
2002-11-21;21;11;2002;BW;Schreibwaren;Stifte;7
2002-11-21;21;11;2002;HS;Lebensmittel;Süsses;7
2002-11-21;21;11;2002;BW;Schreibwaren;Papier;9
2002-11-21;21;11;2002;BW;Lebensmittel;Süsses;6
2002-11-21;21;11;2002;HS;Schreibwaren;Papier;3
2002-11-21;21;11;2002;BY;Schreibwaren;Papier;11
2002-11-21;21;11;2002;RP;Lebensmittel;Gebäck;3
2002-11-21;21;11;2002;BY;Zeitschriften;Tageszeitung;3
2002-11-21;21;11;2002;BW;Lebensmittel;Süsses;13
2002-11-22;22;11;2002;RP;Lebensmittel;Süsses;10
2002-11-22;22;11;2002;HS;Schreibwaren;Stifte;3
2002-11-22;22;11;2002;HS;Schreibwaren;Papier;9
2002-11-22;22;11;2002;BW;Zeitschriften;Tageszeitung;4
2002-11-22;22;11;2002;BW;Lebensmittel;Süsses;11
2002-11-22;22;11;2002;HS;Zeitschriften;Tageszeitung;7
2002-11-22;22;11;2002;RP;Schreibwaren;Stifte;5
2002-11-22;22;11;2002;RP;Zeitschriften;Tageszeitung;13
2002-11-23;23;11;2002;HS;Lebensmittel;Gebäck;3
2002-11-23;23;11;2002;BY;Zeitschriften;Magazin;6
2002-11-23;23;11;2002;BW;Lebensmittel;Süsses;7
2002-11-23;23;11;2002;HS;Zeitschriften;Tageszeitung;3
2002-11-23;23;11;2002;HS;Lebensmittel;Süsses;6
2002-11-23;23;11;2002;HS;Zeitschriften;Tageszeitung;12
2002-11-23;23;11;2002;BW;Schreibwaren;Papier;2
2002-11-23;23;11;2002;BY;Zeitschriften;Tageszeitung;12
2002-11-23;23;11;2002;BW;Zeitschriften;Magazin;9
2002-11-23;23;11;2002;BY;Lebensmittel;Gebäck;8
2002-11-24;24;11;2002;BY;Schreibwaren;Papier;5
2002-11-24;24;11;2002;BW;Schreibwaren;Papier;5
2002-11-24;24;11;2002;HS;Lebensmittel;Gebäck;5
2002-11-24;24;11;2002;RP;Schreibwaren;Papier;3
2002-11-24;24;11;2002;HS;Lebensmittel;Süsses;1
2002-11-24;24;11;2002;BY;Lebensmittel;Süsses;8
2002-11-24;24;11;2002;BY;Lebensmittel;Gebäck;13
2002-11-24;24;11;2002;BW;Lebensmittel;Süsses;6
2002-11-24;24;11;2002;RP;Lebensmittel;Gebäck;3
2002-11-24;24;11;2002;HS;Zeitschriften;Magazin;6
2002-11-25;25;11;2002;RP;Zeitschriften;Magazin;8
2002-11-25;25;11;2002;HS;Lebensmittel;Gebäck;11
2002-11-25;25;11;2002;BW;Lebensmittel;Süsses;1
2002-11-25;25;11;2002;BW;Schreibwaren;Stifte;13
2002-11-25;25;11;2002;BW;Schreibwaren;Papier;1
2002-11-26;26;11;2002;HS;Zeitschriften;Tageszeitung;2
2002-11-26;26;11;2002;BY;Lebensmittel;Süsses;9
2002-11-26;26;11;2002;HS;Zeitschriften;Tageszeitung;12
2002-11-26;26;11;2002;RP;Schreibwaren;Stifte;2
2002-11-26;26;11;2002;BY;Lebensmittel;Gebäck;9
2002-11-26;26;11;2002;RP;Schreibwaren;Stifte;11
